90607 jouer à                       tu veux jouer à ça
90609 jouer à                       on va jouer à ça
90609 jouer à                       , pour jouer à ça
90617 alors essaye                   alors essaye de mettre ton h
90622 prends une                     tu prends une lettre de quelle
90627 pas ici                        non pas ici !
90632 est où                        il est où le sept .
90634 mais il                        ah oui mais il est à
90643 pas avoir                      tu vas pas avoir de m
90649 alors où                      alors où est le p .
90656 et oui                         et oui ça marche .
90663 aurait été                   bein ç(a) aurait été normal
90664 mais euh                       mais euh c' est un x
90676 fait alors                     as déjà fait alors .
90680 demain i(l)                    pense qu(e) demain i(l) faut
90689 mais il                        mais il est là !
90692 mais on                        non mais on va prendre la
90692 mais i(l)                      nous tous mais i(l) faut
90695 nathan aussi                   nathan aussi !
90703 culottes et                    et des culottes et des pantalons
90703 culottes et                    et des culottes et des
90703 pantalons et                   et des pantalons et des
90707 arrives à                     si t(u) arrives à (ne)
90707 pantalon en                    changer de pantalon en trois
90707 jours euh                      en trois jours euh .
90717 jean i(l)                      jean i(l) trouve des perles sous
90718 jean en                        lit d(e) jean en fait
90720 apportées un                  qui ont apportées un trésor
90723 beaucoup alors                 a pas beaucoup alors .
90725 amoureux hein                  es son amoureux hein .
90726 préviens hein                 j(e) te préviens hein !
90731 es amoureux                    t(u) es amoureux de tatjana !
90732 pas entendu                    on avait pas entendu parler
90734 pas envoyer                    lui a pas envoyer d(e)
90736 mais alors                     d' accord mais alors comme ça
90739 fort hein                      pas trop fort hein jean !
90743 jean on                        jean on entend .
90747 persévérant hein             t(u) es persévérant hein !
90754 on et                          a écrit on et of
90755 alors i(l)                     alors i(l) faut qu(e) soit se
90756 vraiment un                    est pas vraiment un pistolet
90760 allez hop                      allez hop !
90765 avais arrêter                 qu(e) t(u) avais arrêter d(e)
90765 jouer hein                     arrêter d(e) jouer hein !
90786 et après                      et après le t .
90793 alors i(l)                     alors i(l) , (i)l nous faut
90793 faut un                        (i)l nous faut un v
90794 après i(l)                    après i(l) nous faut un é
90794 faut un                        i(l) nous faut un é
90802 faut un                        i(l) faut un e .
90803 alors un                       alors un é c' est ça
90805 alors i(l)                     bein alors i(l) (ne) rent(r)e pas
90812 alors après                   alors après pour faire un lo
90813 faut un                        lo i(l) faut un l
90816 faut un                        i(l) nous faut un el
90837 tiens on                       tiens tiens tiens on va s'
90837 occuper à                     va s' occuper à aut(re)
90840 es intrigué                   t(u) es intrigué toi hein .
90841 habituer un                    faut t' habituer un p(e)tit peu
90844 donnes un                      m' en donnes un ?
90850 donnes une                     m' en donnes une autre
90857 montres hein                   tu lui montres hein ?
90866 joues avec                     * tu joues avec amélie mais
90867 bien à                        montre bien à la caméra tous
90870 bain en                        dans l(e) bain en fait
90890 pas et                         je mange pas et toi sur
90896 bien aussi                     c' est bien aussi comme
90902 vas avec                       où tu vas avec ça ?
90916 veux aller                     tu veux aller où ?
90916 aller où                      tu veux aller où ?
90918 touches hein                   qu(e) tu touches hein .
90946 nez oui                        sur son nez oui aussi
90961 p(u)is un                      ouh p(u)is un petit lapin !
90964 hein y                         hein y a des lapins comme
90973 fait une                       on fait une tour ?
90977 pas assez                      en a pas assez .
90981 mets un                        mets un autre !
90985 est aussi                      c' est aussi rigolo d(e) défaire
90986 est aussi                      hein c' est aussi rigolo d(e)
91017 et oui                         et oui bravo !
91021 tours hein                     des grandes tours hein maintenant
91023 peux en                        tu peux en prendre un autre
91029 es arrivé                     t(u) y es arrivé !
91032 ben alors                      ben alors ?
91034 allez hop                      allez hop !
91042 avais une                      eh t(u) avais une plaque .
91048 mais y                         oh mais y a * .
91057 dedans eh                      mets dedans eh oui !
91062 maintenant hein                t' asseyais maintenant hein .
91063 allez essaye                   * allez essaye , essaye !
91079 numéros avant                 composé les numéros avant ?
91080 hein est-ce                    hein est-ce que t(u) as composé
91081 téléphones à                tu téléphones à amélie ?
91084 jouer avec                     jouer avec .
91086 bien hein                      c' est bien hein ?
91092 défend et                     i(l) s(e) défend et i(l)
91092 et i(l)                        s(e) défend et i(l) crie
91099 doigt hein                     * petit doigt hein .
91100 comment on                     comment on fait pour ouvrir maintenant
91101 ben alors                      ben alors ?
91117 ben oui                        ben oui tu te regardes !
91118 pas aller                      mais faut pas aller par
91119 tomber hein                    vas tomber hein .
91123 veux attraper                  (que) tu veux attraper ?
91124 veux attraper                  que tu veux attraper ?
91125 mais hein                      non mais hein qu' est-ce que
91125 veux attraper                  que tu veux attraper ?
91140 marcher avec                   facile de marcher avec tout
91142 allez hop                      allez hop on s(e) relève !
91143 ben alors                      ah oh ben alors !
91148 et ouais                       et ouais mais là c' est
91150 pas il                         c' est pas il suffit pas
91158 comment il                     comment il s' appelle ?
91165 alors attends                  alors attends !
91193 non et                         non et oui c' est pareil
91193 et oui                         non et oui c' est pareil
91198 pas alors                      descendre ou pas alors ?
91202 es encore                      t(u) es encore petit hein pour
91202 petit hein                     es encore petit hein pour
91215 es un                          hein t(u) es un rigolo toi
91230 nez alors                      sur mon nez alors pas
91239 mais eh                        mais eh eh tu peux pas
91242 sert à                        tour ça sert à rien
91275 attends hop                    attends hop !
91282 temps à                       tout le temps à moi
91284 fait un                        ça fait un bon bon appui
91297 donnes un                      m' en donnes un p(e)tit
91301 pas un                         t(u) as pas un p(e)tit couteau
91320 est où                        il est où , il est
91320 est où                        , il est où le
91329 pas avec                       tu joues pas avec la porte
91347 joues avec                     qu(e) tu joues avec cette
91349 doigts après                  coince les doigts après .
91358 ben où                        oh ben où il est théotime
91364 était en                      il était en train d(e) fouiller
91368 ben oui                        ben oui !
91373 joues au                       tu joues au ballon ?
91379 as eu                          tu l' as eu !
91391 lourd hein                     i(l) fait lourd hein .
91401 marcher hein                   tu voudrais marcher hein ?
91441 hein où                       hein où tu veux aller ?
91441 veux aller                     où tu veux aller ?
91445 et oui                         et oui alors voilà c' est
91462 trouver à                     va te trouver à manger
91468 tiens y                        tiens y a des petit suisses
91470 vas en                         tu vas en avoir .
91484 hein on                        hein on enlève le couvercle ?
91499 p(u)is en                      et p(u)is en plus j(e) te
91502 bon attends                    bon attends !
91507 frais hein                     c' est frais hein ça fait
91508 bon écoute                    bon écoute théotime hein !
91511 lécher et                     va la lécher et p(u)is
91511 jouer avec                     tu pourras jouer avec .
91514 bien hein                      c' est bien hein .
91518 fait un                        t(u) as fait un essai
91518 fois hein                      une aut(re) fois hein .
91540 veux à                        tu veux à boire ?
91546 pas hein                       tu secoues pas hein ?
91558 comment on                     alors , comment on va l'
91560 comment on                     comment on va l' ouvrir ?
91562 manger hier                    donné à manger hier à
91570 jouer à                       aimes bien jouer à ,
91579 étais en                      t(u) étais en train d(e) penser
91579 penser à                      train d(e) penser à .
91585 énervant hein                 c' est énervant hein .
91586 décrocher hein                pas s(e) décrocher hein .
91588 allez hop                      allez hop .
91598 tiens attends                  tiens , tiens attends ,
91599 et après                      le râcle et après j(e)
91602 mets à                        que tu mets à la
91603 couper un                      * t(e) couper un peu *
91604 pas un                         tu veux pas un p(e)tit gâteau
91608 regarder avec                  d' abord regarder avec un
91626 tremper aussi                  pu l(e) tremper aussi .
91629 gâteaux hein                  ah les gâteaux hein !
91631 plaît hein                    ça te plaît hein !
91638 fait une                       t(u) avais fait une blague ?
91653 pattes et                      à quatre pattes et ramasser
91679 oreilles aussi                 les oreilles aussi !
91682 pas obligé                    t(u) es pas obligé d(e) manger
91683 allez on                       allez on frotte !
91692 dis au                         tu dis au r(e)voir ?
91693 dis au                         tu dis au r(e)voir ?
91697 trouver un                     essayer d(e) trouver un .
91704 mais elle                      mais elle reviendra .
91706 content ou                     t(u) es content ou quoi ?
91714 hein y                         hein y a des nouveaux mots
91718 nouvelles hein                 des choses nouvelles hein .
91720 maman elle                     je , maman elle a
91726 maman à                       tu aides maman à ranger un
91726 ranger un                      maman à ranger un peu
91733 vois un                        j' en vois un là
91750 sais où                       tu sais où est-ce qu' on
91760 pas essayé                    t(u) as pas essayé et
91769 as assez                       t(u) en as assez ?
91807 longtemps hein                 ça fait longtemps hein qu'
91824 jouer avec                     tu veux jouer avec quoi ?
91837 comment on                     comment on fait pour souffler ?
91858 baguettes amé                 mis les baguettes amé ?
91871 pas où                        j'sais pas où elles sont .
91873 et oui                         et oui .
91874 et oui                         et oui .
91889 comment on                     comment on fait ?
91893 appuis en                      si t(u) appuis en même temps
91893 temps on                       en même temps on va
91893 pas y                          on va pas y arriver
91897 as envoyé                     tu l' as envoyé , hein
91900 dessus en                      te sauter dessus en te
91903 regardes euh                   tu t(e) regardes euh ,
91949 doit y                         doit y en avoir d' aut(res)
91969 vas en                         c(e) tu vas en faire
91977 bruit hein                     fait du bruit hein .
91984 et ouais                       et ouais .
91998 comment on                     comment on ouvre ça ?
92012 maman elle                     quand * maman elle amène
92016 bruit encore                   fait d(e) bruit encore mais
92020 manger aussi                   peux l(e) manger aussi .
92021 peut êt(r)e                   d(e)dans , peut êt(r)e tu
92031 veux aller                     où tu veux aller ?
92033 rester un                      veux pas rester un p(e)tit
92037 veux y                         si tu veux y aller
92040 mais attends                   mais attends , attends .
92053 trouver aut(r)e                on vae trouver aut(r)e chose pour
92058 quand y                        pas faire quand y a
92068 et on                          et on fait encore de la
92068 fait encore                    et on fait encore de la
92078 goûter alors                  on allait goûter alors ?
92079 après avoir                   peut-être qu' après avoir mangé ,
92101 as envie                       que t(u) as envie d(e)
92103 as envie                       c(e) t(u) as envie d(e)
92117 choisit encore                 maman qui choisit encore hein
92121 pas autorisé                  c' est pas autorisé ça .
92122 pas autorisé                  c' est pas autorisé ça .
92129 chercher un                    on va chercher un p(e)tit verre
92138 après hein                    un peu après hein .
92142 toujours on                    * comme toujours on va pas
92148 et à                          la pêche et à l'
92153 manger un                      commences à manger un peu
92158 mieux hein                     tu manges mieux hein .
92165 es en                          qu(e) t(u) es en vacances
92168 marrant hein                   est pas marrant hein .
92172 as une                         t(u) as une belle moustache .
92173 as une                         t(u) as une petite moustache .
92183 crois hein                     je crois hein .
92193 endort aussi                   qui t' endort aussi .
92217 voudrais un                    que tu voudrais un gâteau
92218 sont où                       i(l) s sont où les gâteaux
92220 sont où                       i(l) s sont où les gâteaux
92222 sais où                       tu sais où i(l) s sont
92224 veux un                        tu veux un gâteau ?
92225 veux un                        tu veux un gâteau ?
92230 veux un                        t(u) en veux un gâteau ?
92231 veux un                        tu veux un gâteau ?
92248 et aimait                      gâteau , et aimait pas
92248 pas à                         elle cherchait pas à dire
92248 pas un                         c' est pas un mot
92248 dit euh                        elle a dit euh ,
92249 essayes hein                   , t(u) essayes hein en
92249 hein en                        t(u) essayes hein en tous
92252 maman elle                     maman elle t' as fait une
92252 fait une                       t' as fait une coupe
92268 pas à                         commence pas à en mettre de
92279 machines hein                  pas des machines hein .
92290 p(u)is hier                    p(u)is hier t(u) étais à la
92290 étais à                      hier t(u) étais à la
92329 tiroirs à                     ces tiroirs à proximité là .
92333 pas immense                    elle est pas immense .
92338 manger encore                  tu veux manger encore ?
92339 veux encore                    c(e) tu veux encore ?
92341 veux encore                    c(e) tu veux encore quelque
92344 manger encore                  tu veux manger encore quelque chose
92347 veux une                       que tu veux une compote
92359 compotes en                    goûter les compotes en général
92359 moment hein                    en c(e) moment hein ça
92359 trop hein                      dit plus trop hein .
92367 amuser avec                    veux t' amuser avec toi
92369 non hein                       non hein .
92370 pas hein                       en veux pas hein .
92373 et un                          et un aut(r)e gâteau ?
92377 veux encore                    t(u) en veux encore un
92382 rien hein                      on comprend rien hein .
92386 veux un                        t(u) en veux un ?
92387 veux un                        tu veux un gâteau ?
92392 fruits hein                    moment les fruits hein .
92394 donner un                      vais te donner un p(e)tit
92396 manger hein                    ça pour manger hein .
92402 as avaler                      t(u) as avaler d(e) travers .
92405 as encore                      t(u) as encore un bleu là
92412 dynamiser un                   allait te dynamiser un peu
92415 pourtant on                    pourtant on est pas trop sorti
92422 mettais à                     tu t(e) mettais à hurler
92430 p(u)is elle                    p(u)is elle va eː tu vas
92430 vas attendre                   eː tu vas attendre qu'
92430 et et                          soit partie et et p(u)is
92434 dis au                         tu me dis au r(e)voir
92435 dis au                         , tu dis au r(e)voir
92447 hein alors                     hein , hein alors ?
92448 vas être                      que tu vas être plus
92449 tout euh                       parlé et tout euh .
92452 parlais avec                   qu(e) tu parlais avec le téléphone
92458 dit ils                        m' ont dit ils vont
92462 bon un                         bon un p(e)tit coup , un
92462 coup on                        un p(e)tit coup on s(e)
92463 p(u)is après                  mhm et p(u)is après on va
92463 après on                      et p(u)is après on va
92465 jouer aujourd'hui              on va jouer aujourd'hui ?
92466 jouer avec                     temps d(e) jouer avec toi
92466 fait hein                      toi en fait hein .
92467 joues un                       , tu joues un peu
92486 sais où                       tu sais où il est ?
92493 hein il                        hein il est là bas .
92498 ben oui                        ben oui .
92501 regardes oui                   tu t(e) regardes oui .
92504 tombes avec                    si tu tombes avec .
92508 tombes avec                    si tu tombes avec ça
92517 sert à                        baguette ça sert à .
92520 jouer avec                     tu veux jouer avec la ferme
92522 jouer avec                     tu veux jouer avec la ferme
92529 attends on                     attends on va mettre la caisse
92533 joues avec                     qu(e) tu joues avec ça
92537 voit une                       une p(e)tite voit une p(e)tite remorque
92540 sont où                       , i(ls) sont où ?
92568 met un                         on met un bonhomme dedans ?
92621 mais il                        la la mais il est
92657 passer hein                    ça doit passer hein .
92660 et oui                         et oui .
92664 doit y                         i(l) doit y avoir la voiture
92690 et oui                         et oui tu peux faire aussi
92698 crois hein                     sortir je crois hein ?
92704 trop en                        on joue trop en fait
92705 coup euh                       que du coup euh .
92706 pas envie                      t(u) as pas envie d(e)
92706 es occupé                     parler t(u) es occupé à
92711 es un                          t(u) es un peu plus en
92721 travailler hein                sont partis travailler hein ?
92729 et ouais                       et ouais voilà .
92736 taper après                   mais faut taper après pour
92740 rien hein                      tu dis rien hein ma
92741 comment on                     comment on va faire pour parler
92744 discutes un                    tu discutes un peu avec moi
92745 racontes un                    tu m(e) racontes un peu c(e)
92747 j'suis à                      pa(r)ce que j'suis à côté
92747 besoin en                      as pas besoin en fait
92747 fait euh                       besoin en fait euh .
92749 et hop                         et hop , elle est pour
92756 parler hein                    tu vas parler hein ?
92778 sont empilées                 elles sont empilées ?
92791 vraiment hein                  pa(r)ce que vraiment hein !
92793 parler un                      * parler un peu p(eu)t être
92793 motiver à                     , te motiver à venir
92793 discuter avec                  me à discuter avec moi
92814 suis en                        que je suis en train
92818 mais on                        attends mais on va ranger un
92818 ranger un                      on va ranger un peu
92819 ranger hein                    on va ranger hein * ?
92825 ranger on                      on va ranger on range la
92826 tout hein                      on range tout hein ?
92828 allez on                       allez on range tout .
92830 mais on                        oh mais on le range .
92831 mais on                        mais on l(e) met là bas
92838 pas alors                      le veux pas alors .
92845 p(e)tit écureuil              vu le p(e)tit écureuil ?
92860 remets hein                    tu les remets hein ?
92861 remets hein                    tu les remets hein ?
92862 bien hein                      remets les bien hein ?
92863 ranger hein                    faut ranger hein ?
92866 attention hein                 attention hein ?
92869 es arrivé                     t(u) y es arrivé ?
92871 doucement hein                 doucement hein ?
92884 attends on                     bah attends on éteint ça .
92888 allez on                       allez on p(arle) .
92935 pas hein                       en sort pas hein .
92938 temps en                       r(e)gardes d(e) temps en temps
92947 et où                         et où il est ton p(e)tit
92948 mis où                        l' a mis où c(el)ui
92952 bien hein                      pas très bien hein .
92953 veux aller                     tu veux aller voir par la
92963 debout hein                    de rester debout hein .
92964 veut avancer                   si on veut avancer ou
92964 avancer ou                     on veut avancer ou r(e)culer
92971 accroches à                   tu t' accroches à maman hein
92971 maman hein                     accroches à maman hein comme
92983 veux aller                     alors tu veux aller chercher
92990 dis allô                      tu dis allô ?
93005 accrocher au                   pas t' accrocher au téléphone
93007 accroches au                   tu t' accroches au téléphone
93025 mais euh                       pas beaucoup mais euh .
93031 mais i(l)                      non mais i(l) faut pas ,
93035 plus hein                      i(l) pleut plus hein .
93053 mais oui                       mais oui * .
93054 essuies avant                  tu l' essuies avant sur
93058 pas à                         t' accroches pas à ,
93076 chat oui                       un chat oui .
93088 vois il                        , tu vois il a
93098 chats i(ls)                    les petits chats i(ls) jouent
93102 chat il                        ouh le chat il a pris
93103 chat il                        oh le chat il a pris
93120 et oui                         et oui , y a que(l)qu(e)
93130 et orange                      en jaune et orange ,
93131 étais un                      t(u) étais un ouistiti toi .
93170 viens i(l)                     viens i(l) te fait un mimi
93170 fait un                        i(l) te fait un mimi
93173 fais un                        tu fais un bisou ?
93192 chercher un                    va en chercher un autre
93203 est euh                        c' est euh y a un
93220 dessins hein                   d(e) p(e)tits dessins hein ?
93230 mais y                         oui mais y a des choses
93230 trop en                        un peu trop en travers
93230 chemin hein                    travers du chemin hein ,
93241 maman elle                     maman elle se disait mais elle
93241 mais elle                      se disait mais elle l'
93266 as eu                          tu l' as eu .
93270 as eu                          tu l' as eu ?
93277 alors où                      alors où il est c(e) ballon
93283 ben oui                        ben oui hein , t(u) as
93288 toujours euh                   tu dis toujours euh .
93290 champs hein                    bouts d(e) champs hein .
93291 et oui                         et oui bravo .
93293 vais alors                     m' en vais alors maint(e)nant
93297 comment elle                   et comment elle va faire val
93302 as eu                          tu l' as eu ?
93314 manger hein                    pas le manger hein ,
93318 ballons hein                   bien ces ballons hein ?
93323 fatigant hein                  c' est fatigant hein .
93324 loin hein                      c' est loin hein ?
93340 est où                        il est où ton ballon ?
93365 têtes à                      oh deux têtes à la fois
93367 comment on                     comment on fait ça ?
93372 aller au                       va pouvoir aller au mondial
93378 et oui                         hop , et oui .
93386 chaussettes hein               avec ces chaussettes hein ?
93387 tiens on                       tiens on va les enl(e)ver .
93404 ouais attention                ah ouais attention .
93405 trop euh                       doit pas trop euh .
93406 non il                         non il est léger .
93411 comment elle                   comment elle fait la voiture ?
93413 p(l)us où                     on sait p(l)us où donner
93414 trop hein                      en a trop hein ?
93415 enlever hein                   falloir en enlever hein .
93418 plus où                       on sait plus où donner d(e)
93422 hein elle                      hein elle est où ta tête
93422 est où                        hein elle est où ta tête
93425 es un                          hein t(u) es un peu sourd
93430 cachés eux                    i(ls) sont cachés eux aussi ?
93430 eux aussi                      sont cachés eux aussi ?
93441 et oui                         et oui le lapin .
93449 allez oh                       allez oh hisse !
93453 dis au                         tu dis au revoir ?
93454 dis au                         tu dis au revoir ?
93465 avais envie                    matin t(u) avais envie d(e)
93466 hein est-ce                    hein est-ce que ça t(e) dit
93466 toujours et                    t(e) dit toujours et puis
93472 bien y                         * * bien y a du
93498 lapin il                       lapin il fait des cabrioles .
93518 pas à                         oh ben pas à la bouche
93525 montres un                     tu lui montres un petit peu
93542 viens avec                     viens , viens avec moi .
93544 puis après                    et puis après tout hein .
93544 tout hein                      puis après tout hein .
93572 non hein                       ah ben non hein .
93583 es allé                       t(u) es allé t(e) cacher en
93583 cacher en                      allé t(e) cacher en plus
93584 tiens hein                     tiens hein toi qui l(e) dit
93588 es en                          que t(u) es en train
93592 vraiment un                    t(u) es vraiment un voyou hein
93593 non il                         non il il veut pas .
93594 parles avec                    si tu parles avec quelque chose
93600 fais attention                 tu fais attention à ta tête
93600 attention à                   tu fais attention à ta tête
93615 penser à                      arrête de penser à c(et)te caméra
93634 comment elle                   comment elle fait la grenouille ?
93635 comment elle                   comment elle fait ?
93640 pas encore                     tu vas pas encore faire
93656 beaucoup hein                  a pas beaucoup hein .
93683 vais attaquer                  je vais attaquer par le der(rière)
93704 hein où                       hein où est-ce qu' il yen
93725 costaud hein                   t(u) es costaud hein ?
93729 as attrapé                    t(u) as attrapé la tête ?
93730 est où                        toi elle est où ?
93734 est où                        elle est où ta tête ?
93740 chaud hein                     t(u) as chaud hein ?
93743 fais avec                      est tu fais avec ça
93745 doit y                         il doit y avoir un p(e)tit
93751 fait avec                      qu' on fait avec ça
93766 puis oh                        et puis oh regarde y a
93793 hein au                        pas mal hein au jeu
93814 voulais aller                  que tu voulais aller à
93814 aller à                       tu voulais aller à la
93815 veux aller                     que tu veux aller .
93816 crier à                       crier à la fenêtre .
93825 bien être                     t(u) aimerais bien être dehors toi
93829 alors on                       alors on la promène la chenille
93831 as attrapé                    tu l' as attrapé !
93847 changer aussi                  tu peux changer aussi hein ?
93866 canard il                      le canard il flotte .
93874 as eu                          tu l' as eu .
93879 comment il                     comment il fait le canard ?
93889 voit au                        on en voit au parc .
93914 viens on                       viens on te voit pas .
93919 es où                         tu es où ?
93925 hein une                       est beau hein une balle
93948 voit à                        on se voit à travers regarde
93962 chercher un                    vais t(e) chercher un mouchoir
93964 hein on                        hein on se mouche ?
93966 hein hein                      hein hein .
93967 souffler hein                  il pourra souffler hein .
93970 ben alors                      ben alors * * * *
93980 joues avec                     tu joues avec ta voiture ?
93981 train encore                   un p(e)tit train encore .
93995 voulais aller                  ce tu voulais aller regarder
94006 viens avec                     tu viens avec nous ?
94027 bien à                        t(u) es bien à circuler
94027 p(e)tites affaires             faire tes p(e)tites affaires sans
94028 mais y                         mais y a pas d(e) soucis
94028 suis et                        j(e) le suis et .
94043 chantes aussi                  mais tu chantes aussi .
94050 as envie                       que t(u) as envie de
94055 as envie                       oh t(u) as envie de te
94072 et oui                         et oui j(e) te suis bonhomme
94078 es assis                       t(u) es assis .
94085 aurez un                       et vous aurez un escargot .
94094 doit être                     ça doit être la couche je
94095 comment on                     comment on dit hein théotime ?
94095 dit hein                       comment on dit hein théotime ?
94100 veux aller                     tu veux aller t(e) promener ?
94110 pars en                        pars en train ?
94111 pars en                        pars en voyage ?
94112 pars en                        tu pars en vacance théotime ?
94118 rien y                         on va rien y voir .
94129 et où                         et où tu vas ?
94139 plantes aussi                  gratter des plantes aussi .
94141 accord hein                    pas d' accord hein ?
94145 sais ouvrir                    plus tu sais ouvrir les
94160 bacs à                        dans les bacs à sable
94166 sais en                        tu l(e) sais en plus hein
94166 plus hein                      sais en plus hein que
94178 maint(e)nant elle              hein maint(e)nant elle en fait d'
94179 et elle                        tes bêtises et elle en
94191 est où                        il est où c' est lui
94192 pas en                         il est pas en vert
94215 commencer à                   va pas commencer à t(e)
94222 chats oui                      comme les chats oui !
94223 endroits à                    , les endroits à la
94226 ben oui                        oh ben oui * la prendre
94236 manger oui                     manger oui * qu' est-ce que
94249 pas encore                     c' est pas encore l'
94251 frais on                       cherches le frais on dirait
94257 veux aller                     tu veux aller où ?
94257 aller où                      tu veux aller où ?
94264 dis au                         tu me dis au r(e)voir théotime
94265 dis au                         tu lui dis au r(e)voir ?
94272 lunettes elles                 avec mes lunettes elles sont
94275 dis au                         tu lui dis au r(e)voir ?
94276 dis au                         j(e) te dis au r(e)voir
94291 viens on                       viens on va jouer un peu
94291 jouer un                       on va jouer un peu
94300 aller ouvrir                   on va aller ouvrir les boîtes
94302 viens on                       tu viens on va dans la
94304 installer un                   va s' installer un peu
94313 viens oh                       viens oh la la .
94315 viens avance                   viens avance !
94320 viens allez                    viens , viens allez .
94330 après on                      après , après on pourra plus
94330 mais à                        remettre dedans mais à mon
94337 fait un                        la ça fait un moment
94339 comment on                     comment on fait pour sortir tout
94351 maman elle                     maman elle a d(e) quoi faire
94365 peux y                         tu peux y mettre des choses
94371 ben écoute                    bon ben écoute * .
94378 allez on                       allez on range !
94381 comment on                     teo comment on fait ?
94382 comment on                     comment on va faire pour ranger
94383 maman a                        ce que maman a qui
94396 comment on                     comment on la met celle là
94397 non y                          non y en a plus .
94406 avait un                       qu' y avait un p(e)tit
94412 et oui                         et oui .
94413 ben alors                      ben alors ?
94414 ben alors                      ben alors ?
94415 vas avec                       t' en vas avec ?
94421 entends un                     oh j' entends un bruit !
94425 et oui                         et oui .
94427 bas hein                       étais là bas hein .
94438 bien à                        t(u) es bien à l' âge
94449 met un                         on met un p(e)tit nuage ?
94462 mais on                        non mais on tape pas sur
94465 donner à                      vas lui donner à *
94472 bras oui                       sous ton bras oui !
94475 travailler avec                tu vas travailler avec tes couvercles
94479 pas hein                       tu bouges pas hein !
94486 ben oui                        oh ben oui .
94489 fait un                        ça fait un beau chapeau .
94524 bien hein                      pas très bien hein !
94538 passer un                      tu vas passer un coup d(e)
94543 es allé                       qu(e) t(u) es allé chercher
94544 étais allé                   t(u) étais allé chercher lulu !
94550 étais allé                   avais t(u) étais allé chercher
94556 loin hein                      c' est loin hein .
94563 pas un                         c' est pas un ,
94567 pas un                         c' est pas un tambour
94579 coup il                        ah du coup il y r(e)tourne
94585 chantes aussi                  tu chantes aussi ?
94586 fais une                       tu fais une chanson ?
94590 hein est-ce                    hein est-ce que tu chantes théotime
94591 pas une                        nous chanterais pas une p(e)tite
94596 chanter un                     veux pas chanter un p(e)tit
94626 bien en                        j'suis bien en train d(e) jouer
94633 veux essayer                   tu veux essayer ?
94643 compris hein                   tout compris hein .
94647 ben alors                      ben alors ?
94667 pas appuyer                    vois faut pas appuyer faut
94671 jamais eues                    les a jamais eues .
94686 allez encore                   allez encore .
94702 tiens hier                     ah tiens hier soir t(u) as
94709 pas entendu                    j' ai pas entendu * .
94714 pas une                        c' est pas une cuillère .
94716 petit hier                     il est petit hier on
94718 bien amusé                    t' es bien amusé avec
94739 plaît hein                    ça te plaît hein .
94745 vas où                        tu vas où ?
94749 donnes à                      tu donnes à manger à lulu
94749 manger à                      donnes à manger à lulu
94750 donner à                      tu pourrais donner à manger à
94750 manger à                      donner à manger à lulu
94759 fais un                        tu lui fais un câlin
94761 donnes à                      tu lui donnes à manger ?
94776 fais allongé                  (que) tu fais allongé là
94784 veux aller                     tu veux aller faire dodo ?
94785 veux aller                     tu veux aller te coucher ?
94789 veux aller                     tu veux aller ton lit ?
94795 minutes et                     repose cinq minutes et on
94795 et on                          cinq minutes et on fait
94816 donnes à                      tu donnes à val ?
94836 as une                         t(u) as une bosse .
94841 coin hein                      bouche un coin hein .
94852 pas avec                       non joue pas avec ça
94854 content oui                    es pas content oui ça
94863 est où                        il est où théotime ?
94864 cachant on                     en te cachant on t(e)
94865 est où                        il est où ?
94881 pain hein                      aime le pain hein !
94886 et oui                         et oui on te suit .
94887 mais on                        tu dis mais on peut pas
94887 pas êt(re)                    on peut pas êt(re) tranquille
94890 maman elle                     ouh maman elle tremble .
94895 viens à                       hein je viens à côté hein
94897 as un                          oui t(u) as un morceau
94901 maman elle                     maman elle a acheté des p(e)tites
94903 et une                         pour toi et une pour
94907 fait une                       ça avait fait une fois
94907 fois avec                      fait une fois avec la
94922 cherches à                    qu(e) tu cherches à t'
94925 et après                      voilà et après on est assis
94925 après on                      voilà et après on est assis
94927 et après                      et après quand on descend on
94927 descend on                     quand on descend on fait
94927 fait attention                 descend on fait attention on
94927 attention on                   on fait attention on se
94929 es encore                      là t(u) es encore tu
94929 es encore                      vois t(u) es encore un
94955 mieux en                       comprends de mieux en mieux
94956 mieux en                       est de mieux en mieux
94960 veut un                        i(l) veut un gâteau .
94974 mais écrase                   non mais écrase pas ton pain
94975 veux aller                     tu veux aller t' asseoir pour
94983 comment on                     alors comment on fait ?
94984 hein après                    hein après on se retourne .
94984 après on                      hein après on se retourne .
94991 bien installé                 t(u) es bien installé ?
94994 après on                      après on balance des pieds *
95000 amortit un                     * ça amortit un peu .
95002 donnes un                      m' en donnes un peu
95003 donnes un                      m' en donnes un peu
95004 maman elle                     maman elle avait acheté des minis
95004 avait acheté                  maman elle avait acheté des minis
95004 minis un                       acheté des minis un mini
95005 pas eu                         a même pas eu l(e)
95008 vas où                        tu vas où ?
95024 fleurs encore                  a des fleurs encore ?
95025 fleurs encore                  a des fleurs encore ?
95034 non une                        non une p(e)tite poupée !
95042 hein i(l)                      hein i(l) retourne au gâteau ?
95047 après on                      après on en donne plus hein
95047 plus hein                      en donne plus hein .
95048 donnes un                      m' en donnes un bout
95053 bien entendu                   ai pas bien entendu .
95055 vois elle                      simple tu vois elle est
95069 pleines alors                  deux mains pleines alors ,
95070 vois un                        tu te vois un peu
95078 es allé                       t(u) es allé voir les petits
